Original Query,ID,BM25 Score,SBERT Score,rating_signal,popularity_signal,recency_signal,genre_match,platform_match,Label,rating_boost,popularity_boost,recency_boost,predicted_score,Title,Genres,Platforms,Rating,Release_Date
Top-rated multiplayer FPS games on PlayStation 5,27825,0.0,0.6113770604133606,5.1,0.0,0.0,1,0,0,1,0,0,-0.07221475540783387,Millennium Soldier: Expendable,['Shooter'],"['PlayStation', 'Dreamcast']",3.4,"Oct 09, 1999"
Top-rated multiplayer FPS games on PlayStation 5,6608,12.171399362391108,0.0,5.699999999999999,0.0,0.0,0,0,0,1,0,0,-0.14762541516502686,Minecraft: PlayStation 4 Edition,Adventure,PlayStation 4,3.8,"Sep 04, 2014"
Top-rated multiplayer FPS games on PlayStation 5,25234,0.0,0.5503164529800415,0.0,0.0,0.0,1,0,0,1,0,0,-0.20030364228092082,Metro Conflict,['Shooter'],['Windows PC'],,"Jun 22, 2015"
Top-rated multiplayer FPS games on PlayStation 5,38116,0.0,0.5836591720581055,0.0,0.0,,1,0,0,1,0,0,-0.9491216117847514,Vampire Rage,['Shooter'],[],,TBD
Top-rated multiplayer FPS games on PlayStation 5,25586,28.36060316773036,0.0,0.0,0.0,,0,0,0,1,0,0,-1.0117380764351047,,,,,
Top-rated multiplayer FPS games on PlayStation 5,25766,18.26414775472316,0.0,0.0,0.0,,0,0,0,1,0,0,-1.2214874405764744,,,,,
Top-rated multiplayer FPS games on PlayStation 5,13211,17.884979317417923,0.0,0.0,0.0,,0,0,0,1,0,0,-1.2214874405764744,,,,,
Top-rated multiplayer FPS games on PlayStation 5,21184,15.835677646304063,0.0,0.0,0.0,,0,0,0,1,0,0,-1.2214874405764744,,,,,
Turn-based strategy games released in the last year,25467,0.0,0.6205430030822754,0.0,0.0,0.0,0,0,0,0,0,0,1.0735420549630428,R-Type Command,Strategy,PlayStation Portable,3.0,"Jun 06, 2008"
Turn-based strategy games released in the last year,9738,0.0,0.6087203621864319,0.0,0.0,0.0,0,0,0,0,0,0,1.0735420549630428,GemCraft Chapter One: The Forgotten,Strategy,Windows PC,,"Jun 08, 2006"
Turn-based strategy games released in the last year,29289,16.030155463218463,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6258688839924088,Castle Crush: Epic Strategy Game,"['Strategy', 'Turn Based Strategy']","['Android', 'iOS']",1.6,"Nov 09, 2016"
Turn-based strategy games released in the last year,15863,12.90984633583465,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6113274874421951,Last Room,"['Adventure', 'Indie', 'Strategy']",['Windows PC'],,"Jun 14, 2021"
Turn-based strategy games released in the last year,16918,9.964981301939694,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5417454571728721,Last Dream,Indie | RPG,Windows PC | Mac | Linux,4.2,"Feb 04, 2014"
Turn-based strategy games released in the last year,34929,18.0166146785024,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.4400469653296218,10 Minute Space Strategy,"['Strategy', 'Turn Based Strategy']",['Windows PC'],,"Dec 31, 2011"
Turn-based strategy games released in the last year,33285,9.505939260961586,0.0,0.0,0.0,,0,1,0,0,0,0,0.43047706822964116,Enter the Chronosphere,"['Adventure', 'Indie', 'RPG']",[],,TBD
Turn-based strategy games released in the last year,23862,0.0,0.6081797480583191,0.0,0.0,0.0,1,0,0,0,0,0,0.16954482583230107,Langrisser Millennium WS: The Last Century,['Strategy'],['WonderSwan'],,"Apr 09, 2000"
Turn-based strategy games released in the last year,17722,0.0,0.5974822044372559,0.0,0.0,0.0,1,0,0,0,0,0,-0.00983298124300487,Kingdom Rush Origins HD,['Strategy'],['iOS'],,"Nov 20, 2014"
Turn-based strategy games released in the last year,40317,10.625545219021296,0.0,0.0,0.0,0.0,1,0,0,0,0,0,-0.22370452026092008,Star Hammer Tactics,['Strategy'],['Xbox 360'],,"Jun 13, 2010"
Turn-based tactics games similar to XCOM,26005,0.0,0.6081637740135193,0.0,0.0,0.0,0,0,0,0,0,0,1.0735420549630428,Microsoft Flight Simulator X,Simulator,Windows PC,3.5,"Oct 10, 2006"
Turn-based tactics games similar to XCOM,34700,0.0,0.6015568971633911,0.0,0.0,0.0,0,0,0,0,0,0,0.8941642478877367,Car Mechanic Simulator Classic,Simulator,Xbox One,,"Aug 14, 2020"
Turn-based tactics games similar to XCOM,26164,10.188701192321023,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8890346397021163,Car Physics Simulator,"['Indie', 'Racing', 'Simulator']",['Windows PC'],,"Jul 25, 2021"
Turn-based tactics games similar to XCOM,1362,10.470794851437937,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7769927052233783,XCOM: Enemy Unknown,"['RPG', 'Simulator', 'Strategy', 'Tactical', 'Turn Based Strategy']","['Windows PC', 'Mac', 'Xbox 360', 'Linux', 'PlayStation 3']",3.8,"Oct 09, 2012"
Turn-based tactics games similar to XCOM,11026,0.0,0.5679119825363159,0.0,0.0,0.0,0,0,0,0,0,0,0.3421234840177185,Slickpoo : The Clown,Simulator,Windows PC,,"May 28, 2021"
Turn-based tactics games similar to XCOM,29346,0.0,0.6091203689575195,0.0,0.0,0.0,1,0,0,0,0,0,0.16954482583230107,Digital Combat Simulator: Black Shark,['Simulator'],['Windows PC'],,"May 01, 2009"
Turn-based tactics games similar to XCOM,31489,0.0,0.5853859186172485,0.0,0.0,0.0,1,0,0,0,0,0,-0.00983298124300487,Ace Combat X: Skies of Deception,['Simulator'],['PlayStation Portable'],3.6,"Oct 24, 2006"
Turn-based tactics games similar to XCOM,33565,10.74113558010869,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Turn on the Light,['Indie'],"['Windows PC', 'Linux']",,"Jul 07, 2020"
Turn-based tactics games similar to XCOM,7831,10.67265827103027,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Farming Simulator 16,"['Simulator', 'Strategy']","['Android', 'iOS', 'PlayStation Vita']",2.0,"Aug 05, 2015"
Turn-based tactics games similar to XCOM,24610,0.0,0.5609292387962341,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Microsoft Flight Simulator 2000,Simulator,Windows PC,3.5,"Oct 10, 1999"
Underrated cinematic action-adventure games,24173,0.0,0.6721788048744202,0.0,0.0,0.0,0,0,0,0,0,0,1.0475096838468267,The Last of Us Part II: Grounded Update,"['Adventure', 'Shooter']",['PlayStation 4'],,"Aug 13, 2020"
Underrated cinematic action-adventure games,35862,19.69710967159127,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.9118978317891633,Action Taimanin,Adventure | Brawler | RPG,Windows PC | Android | iOS,3.0,"Dec 24, 2019"
Underrated cinematic action-adventure games,3819,14.016327329797008,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8404695805915561,Bonk's Adventure,Platform,Wii U | Wii | Amiga | NES | Game Boy | TurboGrafx-16/PC Engine,3.2,"Dec 15, 1989"
Underrated cinematic action-adventure games,18496,16.420541031141394,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7949467681224903,Aviation Adventure,['Point-and-Click'],"['Windows PC', 'Mac']",,"Dec 31, 1997"
Underrated cinematic action-adventure games,25272,10.406608050945128,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7769927052233783,tinyBuild Action-Packed Bundle,[],['Xbox One'],,"Nov 24, 2017"
Underrated cinematic action-adventure games,9511,12.99138162073812,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6113274874421951,Action Fist,Platform | Shooter,Windows PC,,"Apr 11, 2010"
Underrated cinematic action-adventure games,4846,0.0,0.7014983296394348,0.0,0.0,0.0,0,0,0,0,0,0,0.5580671650275069,Extermination,"['Adventure', 'Shooter']",['PlayStation 2'],2.8,"Mar 08, 2001"
Underrated cinematic action-adventure games,12029,14.00495973131473,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.46237021280270063,OneBit Adventure,"['Adventure', 'Arcade', 'Indie', 'Strategy']","['Windows PC', 'Android', 'Mac', 'iOS']",2.7,"Aug 01, 2019"
Underrated cinematic action-adventure games,403,0.0,0.6611221432685852,0.0,0.0,0.0,0,0,0,0,0,0,0.4494237098956326,Alan Wake,"['Adventure', 'Shooter']","['Windows PC', 'Xbox 360']",3.6,"May 14, 2010"
Underrated cinematic action-adventure games,34905,0.0,0.6607990264892578,0.0,0.0,0.0,0,0,0,0,0,0,0.4494237098956326,Far Cry 3: Blood Dragon - Classic Edition,Adventure | Shooter,PlayStation 4 | Xbox One,3.3,"Dec 16, 2021"
Underrated stealth action games for PC,10311,10.358399362016772,0.0,0.0,0.0,,0,1,0,0,0,0,1.208002418496555,Crisis Action,[],[],,TBD
Underrated stealth action games for PC,17916,9.020407697492288,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,A Game With a Kitty,Platform,Windows PC,,"Jun 24, 2005"
Underrated stealth action games for PC,9737,14.169576089303902,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.8404695805915561,Ninja Stealth 3,Indie | Strategy,Windows PC,,"Dec 11, 2017"
Underrated stealth action games for PC,33267,14.936426345966002,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.7984547461017886,ColdSun,['Adventure'],['Windows PC'],,"Feb 09, 2022"
Underrated stealth action games for PC,25272,10.406608050945128,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7769927052233783,tinyBuild Action-Packed Bundle,[],['Xbox One'],,"Nov 24, 2017"
Underrated stealth action games for PC,35862,19.41274410677668,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.77658994677521,Action Taimanin,Adventure | Brawler | RPG,Windows PC | Android | iOS,3.0,"Dec 24, 2019"
Underrated stealth action games for PC,5998,13.343558179417316,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.6462714895681738,Disgaea PC,"['RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']",['Windows PC'],3.5,"Feb 24, 2016"
Underrated stealth action games for PC,33502,15.427031006330138,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6258688839924088,Ninja Stealth 4,"['Indie', 'Strategy']",['Windows PC'],,"Aug 16, 2021"
Underrated stealth action games for PC,29366,12.968934378169829,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6113274874421951,Action Soccer,Sport,Windows PC,,"Feb 01, 1995"
Underrated stealth action games for PC,9511,13.908975202282988,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.46237021280270063,Action Fist,Platform | Shooter,Windows PC,,"Apr 11, 2010"
Underwater exploration games like Subnautica,6583,7.510620294746988,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8899611030569712,Game Room,"['Arcade', 'Simulator']","['Windows PC', 'Xbox 360']",1.9,"Mar 24, 2010"
Underwater exploration games like Subnautica,33267,12.758329323418312,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7171352385282964,ColdSun,['Adventure'],['Windows PC'],,"Feb 09, 2022"
Underwater exploration games like Subnautica,35394,7.931502483513225,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5914412428465903,That Smiling Game,Indie | Point-and-Click,Web browser,,"Mar 08, 2020"
Underwater exploration games like Subnautica,24785,9.944977867297956,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5417454571728721,Minecraft: Exploration Update,Adventure | Simulator,Windows PC | Mac | Linux,3.9,"Nov 14, 2016"
Underwater exploration games like Subnautica,17916,8.10281411594742,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,A Game With a Kitty,Platform,Windows PC,,"Jun 24, 2005"
Underwater exploration games like Subnautica,14277,0.0,0.3847526311874389,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Underwater exploration games like Subnautica,40337,0.0,0.3846310377120971,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Underwater exploration games like Subnautica,31281,0.0,0.3845826387405395,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Underwater exploration games like Subnautica,35329,7.518775575177297,0.0,0.0,0.0,,1,1,0,0,0,0,-0.37376865945390575,Fly Like A Bird 4,[],[],,TBD
Underwater exploration games like Subnautica,38927,0.0,0.3799023032188415,0.0,0.0,,1,1,0,0,0,0,-0.9026899393940381,Board Games Gallery (10 Games),[],[],,TBD
Unique puzzle games similar to Portal,38570,16.092364203407037,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6258688839924088,Animal Puzzle Adventure,['Puzzle'],['Nintendo DSi'],,"Jun 24, 2009"
Unique puzzle games similar to Portal,25661,12.316411558357611,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.02824779973799605,Detonate,['Simulator'],['Windows PC'],,"Dec 31, 2009"
Unique puzzle games similar to Portal,34942,12.114592558925375,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.02824779973799605,Farming Simulator 14,['Simulator'],"['Android', 'iOS', 'Nintendo 3DS', 'Windows Phone', 'PlayStation Vita', 'New Nintendo 3DS']",2.5,"Nov 18, 2013"
Unique puzzle games similar to Portal,35565,0.0,0.5642244219779968,0.0,0.0,0.0,1,0,0,0,0,0,-0.20030364228092082,Colonials Programme,"['Indie', 'Puzzle', 'Simulator']",['Windows PC'],,"Dec 30, 2020"
Unique puzzle games similar to Portal,2537,0.0,0.5556507110595703,0.0,0.0,0.0,1,0,0,0,0,0,-0.20030364228092082,Pokémon Channel,"['Adventure', 'Puzzle', 'Simulator']",['Nintendo GameCube'],2.6,"Jul 18, 2003"
Unique puzzle games similar to Portal,16068,0.0,0.5474637746810913,0.0,0.0,0.0,1,0,0,0,0,0,-0.20030364228092082,Opus Magnum,"['Indie', 'Puzzle', 'Simulator']","['Windows PC', 'Mac', 'Linux']",4.0,"Dec 07, 2017"
Unique puzzle games similar to Portal,24324,0.0,0.554776668548584,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Loot Box Simulator: RPG Anime Girls,Arcade | Card & Board Game | Puzzle | Simulator,Nintendo Switch,,"Oct 13, 2022"
Unique puzzle games similar to Portal,17788,17.813077724403488,0.0,0.0,0.0,,0,1,0,0,0,0,-0.7221014029718625,Hoyle Puzzle Games,['Puzzle'],[],,TBD
Unique puzzle games similar to Portal,31488,0.0,0.5520653128623962,0.0,0.0,,0,1,0,0,0,0,-0.9198097559438618,Creatures Adventures,['Simulator'],[],2.5,TBD
Unique puzzle games similar to Portal,19226,25.04410108955012,0.0,0.0,0.0,,0,0,0,0,0,0,-1.0117380764351047,,,,,
Upcoming indie platformers for PC,36302,9.121279354763756,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,The Fighters Online,"['Adventure', 'Indie', 'Sport']",['Windows PC'],,"Aug 08, 2022"
Upcoming indie platformers for PC,36800,9.038237404954376,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,Froggie,Indie | Platform,Windows PC,2.8,"Nov 04, 2022"
Upcoming indie platformers for PC,21678,0.0,0.5973649621009827,0.0,0.0,0.0,0,0,0,0,0,0,0.8941642478877367,Fucker Gamer Scum Get Stabbed,Indie | Platform,Windows PC,1.8,"Nov 05, 2014"
Upcoming indie platformers for PC,29045,7.509420621233885,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8899611030569712,Super Mario 64 PC Port,['Platform'],"['Windows PC', 'Mac', 'Linux']",4.3,"May 01, 2020"
Upcoming indie platformers for PC,5998,13.22074671113104,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8588378611438432,Disgaea PC,"['RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']",['Windows PC'],3.5,"Feb 24, 2016"
Upcoming indie platformers for PC,13830,8.915498560628016,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,Overclocked,Adventure | Indie | Platform,Windows PC | Mac,3.6,"Oct 09, 2018"
Upcoming indie platformers for PC,35452,8.894933510740342,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,Active Soccer 2 DX,Arcade | Sport,PlayStation 4 | iOS | Xbox One | PlayStation Vita,,"Mar 30, 2016"
Upcoming indie platformers for PC,24437,4.927589499021562,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,Demons Never Lie,Adventure | Indie,Windows PC | Mac | Linux,2.8,"Oct 22, 2019"
Upcoming indie platformers for PC,26151,6.031444809817895,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.19593068242233352,Afrika Korps vs Desert Rats,Real Time Strategy | Strategy,Windows PC,,"Apr 05, 2004"
Upcoming indie platformers for PC,26572,6.031444809817895,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.19593068242233352,Death Track,"['Racing', 'Shooter']",['PC DOS'],,"Dec 31, 1989"
Western-style RPGs with branching dialogue,17669,13.118361459751853,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8588378611438432,Art Style: Rotozoa,['Arcade'],['Wii'],3.3,"May 28, 2010"
Western-style RPGs with branching dialogue,13305,3.664645245520685,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7121285402570476,Midnight Scenes: The Highway,Adventure | Point-and-Click,Windows PC | Mac,3.7,"Sep 26, 2017"
Western-style RPGs with branching dialogue,5374,3.47929543565482,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5550387378094971,RPG in a Box,,Windows PC,,"May 11, 2022"
Western-style RPGs with branching dialogue,7872,2.1789827804470567,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Book of Eos,Adventure | Indie | RPG,Windows PC,,"Mar 15, 2019"
Western-style RPGs with branching dialogue,25817,2.159216201812611,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Pantazil,"['Adventure', 'Indie']",['Windows PC'],,"Feb 15, 2023"
Western-style RPGs with branching dialogue,29865,13.214045315520242,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.34612632153009504,Art Style: AQUITE,[],['Nintendo DSi'],,"Dec 24, 2008"
Western-style RPGs with branching dialogue,36302,5.1043757629483215,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,The Fighters Online,"['Adventure', 'Indie', 'Sport']",['Windows PC'],,"Aug 08, 2022"
Western-style RPGs with branching dialogue,33153,4.3002722986828905,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,The Sims 2: Teen Style Stuff,"['Adventure', 'RPG', 'Simulator', 'Strategy']",['Windows PC'],3.3,"Nov 06, 2007"
Western-style RPGs with branching dialogue,10220,4.0769398221065645,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,Little Master 2: Raikou no Kishi,RPG | Tactical,Game Boy,,"Mar 27, 1992"
Western-style RPGs with branching dialogue,16453,2.907159056373982,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20458292464804984,PoPoLoCrois Monogatari,RPG,PlayStation 3 | PlayStation,3.8,"Jul 12, 1996"
Where to find new indie puzzle games,19949,11.19469322612212,0.0,0.0,0.0,,0,1,0,0,0,1,-0.5928081474828198,Tilt,['Puzzle'],[],,TBD
Where to find new indie puzzle games,17788,17.813077724403488,0.0,0.0,0.0,,0,1,0,0,0,1,-0.7221014029718625,Hoyle Puzzle Games,['Puzzle'],[],,TBD
Where to find new indie puzzle games,12222,11.328724245322755,0.0,0.0,0.0,10.5,1,0,0,0,0,1,-0.9233852375136057,New Colony,"['Adventure', 'Indie']","['Windows PC', 'Mac']",2.0,"Feb 14, 2018"
Where to find new indie puzzle games,19226,25.04410108955012,0.0,0.0,0.0,,0,0,0,0,0,1,-1.0117380764351047,,,,,
Where to find new indie puzzle games,39200,23.0508473088659,0.0,0.0,0.0,,0,0,0,0,0,1,-1.0117380764351047,,,,,
Where to find new indie puzzle games,29088,18.57499942332621,0.0,0.0,0.0,,0,0,0,0,0,1,-1.2214874405764744,,,,,
Where to find new indie puzzle games,30082,17.544175647794184,0.0,0.0,0.0,,0,0,0,0,0,1,-1.2214874405764744,,,,,
Where to find new indie puzzle games,11784,17.433444317474255,0.0,0.0,0.0,,0,0,0,0,0,1,-1.2214874405764744,,,,,
Where to find new indie puzzle games,20975,17.356458822256535,0.0,0.0,0.0,,0,0,0,0,0,1,-1.2214874405764744,,,,,
Where to find new indie puzzle games,6685,17.354948042385885,0.0,0.0,0.0,,0,0,0,0,0,1,-1.2214874405764744,,,,,
Wild hunt,28746,10.427547268847588,0.0,0.0,0.0,,1,1,1,0,0,0,1.208002418496555,Daemonologie,[],[],,TBD
Wild hunt,21312,10.423244379025196,0.0,0.0,0.0,,0,1,0,0,0,0,1.208002418496555,Fox Hunt,['Pinball'],[],,TBD
Wild hunt,28576,13.229581920559191,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.8588378611438432,Wild world,Adventure | Indie,Windows PC,,"Apr 25, 2021"
Wild hunt,26859,13.229581920559191,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.8588378611438432,Wild Gunman,Arcade | Shooter,Wii U | Arcade | NES,2.7,"Feb 18, 1984"
Wild hunt,18249,20.36489860244752,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.8299031707179821,Wild Turkey Hunt,"['Adventure', 'Simulator']",['Windows PC'],,"Dec 31, 1999"
Wild hunt,20704,0.0,0.348468154668808,0.0,0.0,0.0,0,0,3,0,0,0,0.7066564006971796,Mathews Bowhunting,['Sport'],['Wii'],,"Nov 26, 2010"
Wild hunt,14899,7.144702924134444,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6100177715284247,Pokémon: Type Wild,Fighting,Windows PC,3.3,"Dec 31, 2006"
Wild hunt,17254,0.0,0.3910270929336548,0.0,0.0,0.0,0,0,3,0,0,0,0.5513882447830005,Hunting Unlimited 2009,['Simulator'],['Windows PC'],,"Nov 03, 2016"
Wild hunt,19293,9.941655823422323,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.5417454571728721,Rodem the Wild,,PlayStation Vita,,"Dec 01, 2016"
Wild hunt,22517,0.0,0.3408049046993255,0.0,0.0,0.0,0,0,2,0,0,0,0.5402802634065904,Billy Bob's Huntin'-n-Fishin',['Sport'],['Game Boy Color'],,"Dec 17, 1999"
Xbox-exclusive RPGs worth playing,18805,3.5160735011723925,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5550387378094971,Sega Classics Collection,"['Puzzle', 'Quiz/Trivia', 'Racing', 'Shooter', 'Strategy']",['PlayStation 2'],3.2,"Apr 22, 2005"
Xbox-exclusive RPGs worth playing,6054,0.0,0.3858635425567627,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,Drake of the 99 Dragons,['Shooter'],"['Windows PC', 'Xbox']",1.1,"Nov 03, 2003"
Xbox-exclusive RPGs worth playing,14628,0.0,0.3739284574985504,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,Tenchu: Return From Darkness,Adventure,Xbox,3.6,"Mar 10, 2004"
Xbox-exclusive RPGs worth playing,2015,0.0,0.3732507228851318,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,TimeSplitters: Future Perfect,['Shooter'],"['Nintendo GameCube', 'Xbox', 'PlayStation 2']",4.0,"Mar 21, 2005"
Xbox-exclusive RPGs worth playing,5669,0.0,0.3729294538497925,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,Soldier of Fortune II: Double Helix,['Shooter'],"['Windows PC', 'Mac', 'Xbox']",3.1,"May 20, 2002"
Xbox-exclusive RPGs worth playing,16384,0.0,0.3683908581733703,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,SpyHunter 2,['Racing'],"['Xbox', 'PlayStation 2']",2.5,"Nov 20, 2003"
Xbox-exclusive RPGs worth playing,10220,4.076939022106565,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,Little Master 2: Raikou no Kishi,RPG | Tactical,Game Boy,,"Mar 27, 1992"
Xbox-exclusive RPGs worth playing,26151,5.464803047678442,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20187368105282136,Afrika Korps vs Desert Rats,Real Time Strategy | Strategy,Windows PC,,"Apr 05, 2004"
Xbox-exclusive RPGs worth playing,18319,5.304619497276451,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.07727819361504973,Removed,,Web browser,,"Sep 27, 2014"
Xbox-exclusive RPGs worth playing,2723,10.652165821649897,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Minecraft: Xbox 360 Edition,,Xbox 360,3.9,"May 09, 2012"
final fantasy,194,12.640001724787036,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.3491282420539332,Final Fantasy IX,RPG | Turn Based Strategy,PlayStation 3 | PlayStation | PlayStation Vita | PlayStation Portable,4.3,"Jul 07, 2000"
final fantasy,4779,11.955237906786568,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.2758333710810126,Mobius Final Fantasy,"['RPG', 'Turn Based Strategy']","['Windows PC', 'Android', 'iOS']",2.4,"Jun 04, 2015"
final fantasy,1048,17.377281030871476,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7949467681224903,Final Fantasy V,"['Adventure', 'RPG']","['Super Famicom', 'Wii', 'PlayStation']",3.8,"Dec 06, 1992"
